,specaugment0,specaugment1,specaugment2,specaugment3,specaugment4,specaugment5,specaugment6,specaugment7,specaugment8,specaugment9,specaugment10,specaugment11,specaugment12
1470,-704.44666,128.97707,0.5626664,5.223038,-6.4815,-1.8158935,-12.973211,-12.964242,-10.191721,-9.40666,-6.4056673,-5.988188,-4.9049616
1471,-666.8957,136.67941,-6.4960694,8.626718,-9.680658,-0.82894224,-15.890829,-8.761726,-9.342816,-10.227143,-4.2607756,-5.3274026,-5.216657
1472,-679.13477,127.46381,-2.5359116,10.545525,-8.626676,-1.002696,-19.070602,-9.186361,-10.007333,-9.089859,-3.7735386,-7.4913697,-5.654962
1473,-745.6772,107.810394,9.248677,10.827407,2.571388,1.6491076,-8.725464,-2.7533836,-3.6835592,-5.520793,-1.6728075,-3.1613834,-2.962582
1474,-707.0015,135.99403,4.7777014,3.8188531,-1.2498409,-1.2915112,-11.03475,-7.0844235,-8.922033,-6.46053,-1.6470318,-4.476944,-1.7198477
1475,-721.8567,133.30798,5.0118966,-1.6180227,-5.976444,-10.8977785,-16.47934,-10.972992,-13.632553,-10.710667,-1.6796597,-6.1957245,-3.8078089
1476,-673.8558,151.50676,2.5431027,6.765215,-4.621191,-1.8764127,-17.495771,-11.641601,-7.618041,-8.243043,-2.853944,-6.4538426,-4.1412835
1477,-760.04785,112.282776,11.161313,-2.2084394,-6.382694,-7.191077,-13.038745,-12.826028,-10.985709,-9.420175,-5.1307964,-5.924574,-6.1480207
1478,-751.18896,109.20931,8.945704,5.185617,-8.074323,-10.966487,-14.165037,-10.032019,-11.528175,-12.949747,-7.1249228,-8.214438,-6.1777635
1479,-721.014,125.900475,7.5825167,4.7020373,-5.2628417,-2.8952944,-10.149327,-12.239364,-9.245362,-6.766607,-5.876486,-4.590695,-3.3757658
1480,-764.8603,107.79681,10.147288,4.361462,6.692597,-1.8424405,-12.525167,-9.038604,-2.7353103,-4.291294,-6.643112,-3.1638317,-1.6335814
1481,-603.61206,136.47757,-14.067528,8.505829,1.8420463,-8.503093,-17.856915,-12.052882,-10.694415,-9.7947445,-9.437944,-4.686916,-8.780409
1482,-653.6992,118.186325,-13.97668,21.299898,14.314957,-1.9218336,-12.1632595,-11.235468,-13.939004,-5.551994,-0.29442856,-6.308588,-9.116422
1483,-680.21893,123.308205,-4.936342,11.968766,7.119912,-5.4446683,-10.557139,-6.3133388,-7.636744,-7.1832767,-8.2502165,-6.740235,-3.703384
1484,-618.9869,112.89329,-10.3880625,16.06629,4.5941463,-5.012329,-11.7681675,-9.19707,-10.080764,-6.0966644,-4.6121798,-5.5598726,-3.7946613
1485,-760.81287,107.80165,2.2508068,4.2200513,9.149573,-9.494436,-16.470259,-10.054767,-11.95963,-9.742393,-3.9818068,-5.05242,-5.536946
1486,-687.76324,105.91945,-2.8171031,9.5575285,6.848138,-4.685236,-13.705797,-12.244253,-13.177899,-7.442171,-5.2216687,-3.8999252,-4.447106
1487,-673.9365,148.07903,3.5570767,6.6656513,-7.9455256,4.52604,-15.299274,-20.573416,-11.537117,-9.157888,-6.3620872,-7.012587,-5.5953355
1488,-703.17957,111.24424,-7.9781675,12.70696,-0.84246826,1.862506,-11.673169,-16.911278,-7.0472097,-4.9520054,-3.907763,-5.3113055,-3.3323617
1489,-628.60736,113.98816,1.0525147,10.9229555,2.279435,-5.3181996,-12.041681,-12.0322275,-9.779,-10.246159,-6.686628,-5.6545973,-4.937964
1490,-750.2894,103.51661,-0.98214924,8.940798,1.3888369,-2.964442,-14.288873,-16.84418,-5.399145,-7.633272,-7.22466,-6.4618807,-5.917194
1491,-680.4963,127.756165,-9.685377,12.97062,-3.26046,-3.656894,-16.532692,-15.18473,-4.279637,-11.609845,-7.204819,-4.8222547,-5.842696
1492,-684.87665,109.028786,1.6243459,9.853446,-6.207197,-3.2781398,-8.116679,-12.332038,-7.5124416,-9.443345,-6.408694,-3.1080828,-3.5004091
1493,-686.71765,109.26907,3.521891,5.290727,-10.948246,-6.358657,-6.772059,-10.19597,-4.2991548,-7.2788568,-7.020035,-2.45427,-3.4352982
1494,-633.6108,121.18616,-2.4640665,11.877716,-5.288993,-1.005034,-9.137241,-18.42094,-10.064361,-10.146857,-6.31749,-3.1465974,-5.7089934
1495,-626.6189,132.92453,-7.1902475,1.2956332,-4.9555187,-3.5696764,-10.302702,-17.238873,-9.874033,-9.07048,-5.4025254,-1.828843,-5.426616
1496,-733.03394,118.535614,-4.974839,0.8833071,0.03323505,-7.1038094,-13.321884,-14.608546,-10.911906,-10.490362,-4.446417,-1.066047,-3.6001303
1497,-694.57025,117.494,-17.70069,4.184172,-14.423399,-7.5727506,-13.653797,-16.894686,-6.8611813,-8.596452,-6.7314444,-3.3210025,-4.555974
1498,-675.3218,144.24338,0.7553337,11.983897,-5.640541,5.6870866,-8.703068,-15.945776,-7.0276575,-3.9217188,-3.3167121,-5.154497,-4.522811
1499,-600.2086,108.38218,-8.821102,9.669638,-7.792599,1.8940988,-12.215616,-17.07755,-12.087832,-8.711182,-8.791528,-6.030371,-4.967527
1500,-662.58514,129.70158,-6.561382,9.237532,-4.7023573,3.998746,-16.831503,-19.384724,-6.257372,-9.529701,-6.862786,-3.8293715,-6.24842
1501,-672.2173,110.67342,1.087994,14.158388,-3.7056599,0.69563,-14.105982,-13.885215,-1.7392464,-6.6205187,-9.169211,-2.6429312,-2.715407
1502,-635.1882,119.776085,-8.459689,13.557738,-4.1600256,-3.4422092,-14.504311,-18.20843,-12.0185585,-8.882189,-4.536823,-7.459999,-5.7598324
1503,-695.41516,119.55016,-12.655161,8.867419,-3.3246412,-2.8442569,-12.62588,-18.412163,-8.026995,-9.429447,-10.502034,-4.498997,-1.361588
1504,-685.0588,109.31274,-4.6864543,11.218453,-5.404538,-3.9153364,-10.618072,-14.49655,-8.069323,-8.312943,-10.258353,-2.262155,-1.7710683
1505,-650.59247,123.37722,-8.000293,9.026005,-1.6724101,-4.5064383,-13.885338,-19.588978,-10.091574,-7.135776,-6.7566323,-3.6953318,-2.6301692
1506,-733.7496,105.175316,-2.354952,21.100859,3.854383,-6.2917037,-12.354841,-11.516549,-6.9932065,-8.644209,-6.639364,-7.0782013,-6.084092
1507,-663.0623,107.68132,2.6687107,12.473672,-4.1379166,-4.8895555,-9.24387,-11.140817,-7.7612176,-8.022385,-6.242437,-4.1607547,-5.070703
1508,-694.19745,112.293686,1.8748327,14.142135,1.8821869,2.329326,-6.5692105,-9.756891,-6.541906,-8.388655,-3.661867,-3.959683,-3.6294022
1509,-663.2558,136.93893,-14.3677435,4.345466,3.7046227,-1.2027379,-21.245089,-0.05039847,-11.014744,-6.609986,-0.83165425,-3.729382,-0.56879187
1510,-759.0555,114.757866,20.443394,2.5758827,-3.5327814,-1.104763,-15.953657,-15.624254,-7.3405476,-7.6193743,-10.012994,-5.050856,-4.0703373
1511,-662.5746,142.98602,-13.305884,14.837594,-8.164475,-13.168087,-9.534092,-4.8202987,-9.578251,-6.340016,0.39142874,-1.6674534,-1.5491124
1512,-780.57196,101.133545,11.374957,-5.3945847,-8.445459,-12.675849,-12.898006,-8.533916,-8.748737,-8.554437,-3.1269674,-0.50523764,-2.439109
1513,-734.3992,126.12777,3.274161,-2.9320607,-2.8274858,-9.068234,-13.065705,-8.046424,-7.3762727,-8.203886,-3.1527011,-0.8059244,-2.5716407
1514,-677.62756,148.57323,-13.757705,2.5932465,-0.51865274,-12.700906,-13.650173,-6.6993685,-8.577473,-7.290524,-1.1170853,-1.5246893,-1.8946682
1515,-698.7315,153.5898,-6.361115,-9.806247,1.2307037,-15.715389,-17.160902,-5.6989245,-11.753552,-11.239242,-1.0357032,-3.605232,-3.998924
1516,-701.5458,146.39781,-1.8084955,-3.3344467,0.8336778,-8.927344,-15.661364,-8.271194,-8.99284,-10.172311,-4.162031,-2.954169,-3.1426334
1517,-700.5493,143.76398,-7.439922,-0.6778933,3.690542,-11.676529,-13.90769,-6.2447214,-7.7923307,-7.728829,-3.7783628,-2.2181509,-2.0666277
1518,-724.7892,136.77023,3.3371718,-1.1920267,0.12459769,-12.978093,-10.003382,-2.8413708,-8.3166685,-7.8737836,-0.733707,-1.0097955,-3.7158608
1519,-746.4321,114.328575,8.939356,4.9413586,0.017181477,-7.3294134,-13.108326,-4.062017,-7.8515115,-8.808101,-2.345422,-4.7445583,-4.116384
1520,-717.984,137.0274,-2.4261978,-2.3763163,2.7756953,-9.01509,-15.692451,-11.694017,-8.116304,-7.9334636,-3.5737896,-1.1854113,-3.5575097
1521,-693.3151,129.3205,4.539331,8.692693,-10.104822,-0.7566599,-14.616554,-10.0825815,-8.484363,-7.551815,-7.4114294,-0.4098163,1.5721703
1522,-707.89087,138.74437,-1.2549549,2.787521,-1.0381536,-9.451776,-10.41391,-8.483601,-6.2981257,-4.888703,-3.4999812,-1.5269198,-2.0317066
1523,-758.5324,114.182365,5.0262885,-4.4085345,-0.32541922,-9.671276,-12.888426,-6.038477,-7.145029,-8.329085,-2.546487,-1.423724,-3.3347564
1524,-740.4545,127.662224,-0.94296145,-9.473892,-1.569677,-14.49224,-15.873913,-9.727885,-12.629811,-11.295741,-1.5780057,-3.4082613,-7.433298
1525,-757.48254,115.9635,7.498274,0.637019,-1.0820568,-13.1111,-9.437584,-4.551549,-7.9235916,-6.882639,-2.0464141,-2.291566,-3.3283122
1526,-739.8863,121.00968,0.36316708,0.70918024,0.27679092,-12.691652,-13.027656,-8.447883,-11.178504,-7.833274,-3.1935582,-4.5792923,-3.4887178
1527,-742.86255,120.302185,-1.581726,-4.1451454,-2.9771235,-13.226228,-10.288022,-5.496813,-8.439941,-7.952377,-1.3616468,-1.1572899,-2.8044956
1528,-706.70123,138.31926,-3.9154756,1.6206154,-3.0138762,-15.878469,-11.862132,-4.286484,-9.346571,-9.884002,-2.1336088,-0.87763554,-2.4117153
1529,-716.7477,138.14241,-4.44382,-4.8769603,-0.3089194,-13.842398,-14.554792,-9.5018015,-11.576254,-10.687429,-3.2573218,-3.2173722,-7.1696815
1530,-710.63635,133.58029,-10.959056,-5.325341,-1.9367164,-15.420931,-17.234106,-7.634127,-11.026985,-10.452889,-3.0768611,-4.2356253,-5.548016
1531,-711.78687,137.58174,-5.7837133,-3.9331129,-4.6225514,-18.587353,-14.935146,-6.3143783,-9.114229,-6.952157,0.3699267,-0.46493983,-2.6175203
1532,-724.4982,123.92781,-1.8185481,6.4367485,-0.109963045,-12.169607,-11.328098,-5.9999356,-8.316744,-7.0854225,-2.0818586,-0.90975624,-1.3003604
1533,-752.43994,108.6718,-5.095131,1.343948,4.0755672,-10.66596,-11.055683,-7.4863005,-9.342378,-5.0851293,0.8543639,-2.9600363,-5.7125225
1534,-730.9128,133.03961,2.1723764,-3.6339974,-0.41581678,-16.166368,-15.705929,-6.3709345,-9.139885,-9.9876175,-3.6023076,-1.91532,-3.2892277
1535,-725.13477,127.29648,-4.4299517,-1.2995799,-0.058696605,-11.008162,-12.238835,-10.080681,-10.994307,-8.651266,-3.7408803,-1.5393188,-4.2263455
1536,-715.4629,126.36038,-6.6605687,7.4438453,0.20464334,-12.276239,-10.655708,-6.9190254,-7.7363863,-6.237486,-0.8395218,-1.2762303,-4.120041
1537,-761.6296,113.02038,6.1285143,-2.2124047,-0.8111772,-13.892418,-12.403136,-4.7427063,-8.623007,-7.2724934,-0.36611158,-1.8944871,-5.04493
1538,-696.95154,130.74089,-11.761862,7.0710483,-2.3950808,-12.815142,-12.017439,-7.7202616,-9.101082,-5.535187,-1.0519162,-2.1356528,-3.1858616
1539,-712.84924,134.4637,-1.2878834,4.4625807,-0.5128789,-11.71642,-11.820533,-7.5505424,-11.171955,-8.645783,0.18485491,0.4241837,-2.272076
1540,-726.0232,134.32233,-0.13540539,-1.2054362,1.1164505,-14.571872,-14.031422,-8.012246,-8.268287,-6.789581,-0.5844527,-0.24948157,-4.6774592
1541,-776.56934,103.112755,7.7283297,-0.95843625,0.65585214,-10.346725,-14.300606,-11.510002,-9.142122,-7.612714,-3.8847334,-3.2911117,-4.5038033
1542,-737.1115,119.53283,-2.6581335,3.9404006,5.6010475,-8.944284,-14.125606,-11.427855,-11.247921,-9.214549,-4.260621,-4.6536374,-6.22439
1543,-706.54254,128.46999,-2.781058,15.40277,1.1603307,-11.7048,-11.379612,-7.064909,-7.894609,-7.1482415,-2.7358308,-1.6234325,-0.9344029
1544,-711.9821,139.05785,-4.6432405,0.22389905,5.004214,-11.445454,-14.063183,-7.8272705,-10.046425,-8.130361,-2.2615864,-3.3827164,-4.441025
1545,-676.77924,143.17331,-12.007511,11.11501,1.4114978,-8.801453,-11.317648,-7.889827,-8.329365,-4.893787,-0.94687176,-3.7690473,-2.6524372
1546,-703.3333,139.34657,-6.4492435,5.8393803,8.826625,-7.1135435,-13.137456,-7.89625,-6.0033875,-5.4096165,-2.2180283,-2.9552274,-4.7613363
1547,-768.1866,110.07064,14.541881,2.7840378,0.7374163,-8.097869,-14.016788,-11.9663,-12.349238,-8.452659,-2.7437007,-4.6235995,-5.288811
1548,-780.31555,97.74039,7.901601,-2.4370565,-4.7643027,-11.544656,-10.577764,-7.685959,-12.790907,-10.561821,-3.475219,-3.7830546,-4.876192
1549,-726.01105,122.19946,2.257754,1.4393282,-3.9805033,-7.920991,-12.107599,-7.956209,-11.61068,-9.117102,-4.0598073,-5.373756,-6.7131
1550,-711.76404,136.66933,-2.1856601,3.6326118,0.044442087,-13.422585,-10.628948,-5.507537,-9.839806,-6.317682,1.2610441,-2.2548602,-4.3889604
1551,-759.6741,113.399345,6.7393365,0.428447,1.0614454,-9.338225,-12.116894,-9.957775,-7.9003406,-4.314923,0.6261513,-0.57725424,-3.6128628
1552,-670.01373,152.17708,-12.774793,5.0490384,-4.11045,-12.3573675,-8.408467,-7.253705,-9.894556,-4.0690923,3.1130848,0.43412492,-0.7992481
1553,-739.24615,129.29305,9.673944,-7.3289776,-11.421986,-15.223581,-12.770525,-5.2799454,-9.651234,-10.629919,-2.0191057,-1.5793688,-3.3654923
1554,-687.88995,139.54785,-9.395582,8.55283,-4.655831,-13.986674,-11.019025,-8.859162,-8.645564,-8.528331,-4.8345733,-0.88644034,-0.97971684
1555,-752.28436,117.33562,0.7248118,-4.5569553,2.8893504,-8.933109,-13.246736,-7.1707554,-6.808381,-6.009981,-1.1112458,-2.623192,-4.7533917
1556,-739.04553,128.54454,6.159625,-0.9951311,0.41730797,-10.941334,-11.824922,-7.2908115,-8.1757555,-6.590731,-0.80088645,-0.21545805,-2.9651914
1557,-722.9077,134.83868,-9.554847,-10.093527,0.1889611,-16.073631,-18.44528,-13.978072,-14.404799,-10.324125,-2.243447,-4.842226,-7.520893
1558,-734.63446,123.58093,-3.687306,-1.0935092,4.918843,-10.301741,-16.765125,-11.46239,-9.601309,-7.1012697,-1.4737691,-2.1847138,-5.0698857
1559,-730.4083,130.09422,-1.9572349,-4.1962748,-0.7718788,-12.658645,-7.7631607,-4.8349786,-10.482355,-5.015678,1.9416742,-1.1969337,-3.0981345
1560,-636.8519,151.94525,-8.021933,19.44448,-3.43047,-7.2740307,-13.201184,-3.68254,-6.7676387,-8.887208,-2.5290053,0.065908015,-3.7162256
1561,-701.60004,140.7317,-5.8048472,2.861347,-2.2768807,-14.4912195,-9.838292,-5.5654016,-9.129669,-5.845648,2.3013453,1.3497182,-2.0853112
1562,-719.72406,132.48315,-0.9485171,3.065749,-0.6795119,-9.399149,-7.614919,-8.847563,-11.033095,-6.913501,2.037533,1.1812192,-3.4752374
1563,-767.8434,108.0914,6.6656137,1.265146,1.6563667,-14.974544,-14.531703,-6.8784056,-10.470691,-7.6179237,-0.76172054,-2.685637,-3.8691509
1564,-682.9666,137.48454,-12.8628645,14.136497,0.019045798,-15.379112,-12.885938,-7.813213,-10.306175,-6.0398273,1.6118996,-1.0937666,-3.8596756
1565,-657.4483,154.00874,-16.518625,11.408155,-3.1849341,-17.051832,-11.723254,-6.973309,-9.024918,-8.6435375,-2.0444078,-0.6864563,-2.213435
1566,-727.6752,129.24933,-0.28260383,1.7576895,-1.8425968,-13.981064,-10.292533,-7.719278,-10.491022,-9.123125,-1.4801425,-0.6962451,-4.8366237
1567,-771.30054,103.057076,5.66618,-0.87055045,1.8221239,-6.7203813,-11.959174,-8.323462,-8.335311,-5.812343,-0.6119325,-0.39031148,-1.7823023
1568,-755.5875,111.121544,4.698401,5.107296,-0.35240218,-14.911237,-14.704599,-6.9218616,-7.2475553,-11.171362,-4.87397,-2.4094718,-5.9013414
1569,-730.1686,125.390366,1.0025836,0.28745976,-0.06645645,-11.239194,-13.342897,-3.4109514,-8.11899,-8.414233,-0.6285978,-2.0083933,-5.1449904
1570,-766.74036,104.47663,7.908692,3.9331038,2.6205435,-4.8950996,-12.400558,-8.238211,-5.3268075,-6.828235,-2.1433532,-1.3486202,-4.0511503
1571,-645.67944,135.47961,-14.5791855,17.18146,-0.36181077,-0.7067887,-15.084983,-4.894537,-7.0209002,-4.7559958,0.6675201,-0.61329424,-2.130354
1572,-776.2682,96.09351,-0.73098975,-6.156043,-6.095805,-11.785715,-10.566687,-6.8565016,-10.123846,-11.801,-3.1276736,0.64952594,-2.0132957
1573,-764.3308,103.23562,1.8312048,-1.2344452,-0.5746353,-6.5856457,-13.188435,-9.8495455,-7.48082,-7.830839,-1.4675735,-1.1758422,-4.8569765
1574,-714.47577,118.42301,-1.6208231,11.622759,1.2519107,-2.5930333,-11.222354,-5.7103925,-7.444488,-4.5908546,-0.8584802,-2.1508677,-1.7106647
1575,-755.3646,112.25312,4.479863,-1.6406565,0.9354133,-8.22024,-13.591871,-6.0966825,-8.209714,-7.337869,0.054839954,-0.4616416,-3.7025697
1576,-702.46423,136.88046,-2.2252839,8.215049,0.08208838,-8.097154,-9.091367,-6.731757,-9.33365,-7.346911,-1.2358935,-1.7492051,-1.5835478
1577,-703.4091,130.13268,-9.039274,9.601842,6.3422184,-9.272368,-13.481235,-6.4122047,-8.986361,-6.766749,-0.57166207,-1.9107096,-3.4411123
1578,-724.26154,94.29239,-11.582201,11.985964,-2.4630077,1.4573205,-0.31876835,-1.547107,-2.67264,0.063812576,0.7759679,1.2535475,-0.2511216
1579,-745.4987,115.288605,3.4497337,4.545581,3.9001837,-7.1386275,-12.481423,-6.774043,-6.907608,-5.7207932,-0.7431546,-0.9634469,-2.9115589
1580,-716.98737,137.19958,-2.8165388,-0.76252073,6.625246,-11.442195,-15.077989,-5.8405075,-10.292176,-7.1135817,0.5214408,-2.7608085,-3.8274732
1581,-695.3169,143.65558,-6.6488595,7.4863844,2.1690125,-11.416379,-8.793503,-11.535037,-11.647269,-6.981152,-5.5391574,-0.39140573,-0.70392793
1582,-692.31085,139.44247,-11.908735,0.7871725,-1.0707476,-7.6280475,-8.892498,-7.33378,-9.371617,-5.4725313,1.7167379,1.3369002,-3.4395394
1583,-751.5334,119.84141,5.944892,-2.68777,2.5711124,-8.100767,-13.76776,-8.460874,-8.255099,-6.6385264,-1.5759531,-2.8949823,-4.7777853
1584,-695.2794,143.74617,-3.446845,4.1944795,5.350282,-6.2374163,-16.54211,-9.439004,-8.54671,-8.1764345,-3.7900527,-4.1527247,-3.9288502
1585,-723.50916,136.1442,2.2176723,-2.0187852,4.6858525,-7.8915944,-15.208894,-8.286008,-9.647213,-7.899737,-0.37512544,-2.9741867,-4.3853884
1586,-730.9062,125.88556,2.3528383,-3.5149736,1.1559348,-5.422578,-15.659688,-7.0299373,-11.167536,-9.335308,-2.1570153,-5.9062805,-5.2970996
1587,-737.8783,126.227036,2.875435,1.9576085,2.3167713,-11.659394,-11.669471,-7.9900455,-7.751454,-6.904462,-3.2592416,0.02055343,-2.2547798
1588,-693.9141,152.5573,2.4921703,-3.0959294,0.19874832,-10.501532,-16.781912,-4.494392,-10.044115,-10.298998,-3.5375023,-4.5418797,-4.968419
1589,-752.0592,115.85356,7.2851014,1.8264374,-0.07018405,-9.42408,-12.2340765,-7.3518925,-8.683555,-8.561976,-3.8158958,-3.1677446,-4.079959
1590,-671.307,150.13197,-11.723485,4.6613955,0.4473822,-7.236521,-14.414634,-7.3402324,-7.6932726,-6.827574,0.38813233,-2.8667755,-3.5999594
1591,-701.8177,143.94388,-1.842819,-2.1543791,0.71485186,-6.5025573,-13.873654,-7.5568867,-10.442008,-10.586063,-1.597585,-2.2913182,-4.92316
1592,-660.6496,155.2719,-2.9322278,14.570222,0.08702174,-9.326176,-16.191072,-7.9241343,-9.849845,-8.065738,-0.22417592,-3.805442,-5.0516205
1593,-725.0249,131.00093,-0.092963316,0.44493902,3.0693047,-13.137527,-19.442938,-7.029256,-7.213644,-10.88074,-3.7822928,-3.245943,-5.914471
1594,-724.4673,138.0662,4.7681174,-3.5746853,-0.75457376,-12.376621,-14.387692,-6.3126655,-7.589489,-7.3460116,-1.6764759,-3.5998673,-3.5995896
1595,-663.4824,143.10597,-16.59874,6.215028,-4.296889,-8.213661,-12.700605,-5.400211,-11.09281,-8.041843,0.251967,-3.7683218,-4.430081
1596,-675.0381,140.83484,-4.0558352,15.2728615,-0.5445588,-4.110131,-16.063307,-9.794014,-8.991886,-9.064423,-1.554118,-3.6646426,-4.9801455
1597,-643.61273,160.60193,-9.293079,5.8737817,-4.2502055,-8.421422,-21.33553,-3.9217577,-9.152259,-12.06682,-1.1714005,-3.6257257,-4.7289205
1598,-660.22003,144.4905,-13.328927,14.616461,-4.5413117,-7.4134517,-14.284938,-9.11747,-7.6459594,-8.30361,-1.3434213,-1.5985383,-0.8179539
1599,-752.284,118.046326,2.2219596,-5.6941967,0.35857263,-10.911485,-15.67464,-9.706605,-9.565876,-8.06402,-1.714156,-2.5019946,-4.7039685
1600,-712.8893,140.27663,-3.3874862,-2.901246,6.483638,-9.353947,-18.736462,-7.9886627,-7.8803077,-8.802364,-0.68995,-1.9406065,-4.9728193
1601,-760.5629,115.03613,6.2293878,-5.904397,-3.3244221,-12.63992,-11.915801,-6.575915,-10.693502,-8.823058,-0.58005995,-0.9657525,-3.3465877
1602,-723.2887,142.12123,6.2566457,-6.2569156,3.1290421,-9.386254,-15.05753,-4.1408706,-8.529844,-7.9062076,-0.085639894,-1.4284284,-4.364035
1603,-714.1173,134.07396,-1.4625074,0.062482,1.9398893,-9.008201,-14.959384,-4.868511,-8.065462,-7.8559,-0.2779312,-1.371673,-3.6145554
1604,-739.02997,128.02266,2.1409488,-3.844357,3.3504875,-11.495098,-15.76493,-8.087921,-9.1680975,-8.694202,-2.6332378,-2.333124,-3.4173493
1605,-727.8681,133.92064,-0.8146825,-7.122263,1.595073,-15.428594,-19.16197,-6.5395207,-12.006821,-10.571576,-0.97235435,-4.355588,-6.6113353
1606,-784.3804,94.37206,5.8086953,-3.5944211,-1.3826609,-9.355616,-14.892631,-11.658988,-10.100383,-8.307677,-2.8776822,-2.899467,-3.6761785
1607,-706.1725,137.56352,-11.51494,3.1761484,7.8226953,-16.147438,-15.849443,-5.632797,-9.17102,-6.689581,-0.9069884,-5.7989774,-5.8355064
1608,-661.345,133.10452,-6.310102,10.409519,-17.315971,-5.378998,-9.755969,-12.284149,-13.678085,-10.090577,-11.327179,-6.937656,-7.9927835
1609,-645.9922,143.21739,-20.132557,2.6548886,-14.600533,-5.597485,-8.69551,-10.954393,-13.579843,-7.899285,-8.31633,-6.366839,-5.1990685
1610,-661.193,135.58914,-21.127733,5.977403,-8.982748,-4.670472,-11.497449,-12.990338,-12.558623,-10.913665,-11.135584,-9.918276,-7.7336836
1611,-629.81256,130.5918,-19.552439,18.640682,-14.255132,-4.8854504,-13.593492,-12.404499,-16.09523,-10.932578,-9.590867,-8.576479,-9.510727
1612,-676.0765,138.74873,-8.000652,6.896927,-5.6544433,-3.1527522,-12.264191,-16.579222,-15.910365,-10.539259,-10.360074,-7.7465973,-7.5156355
1613,-691.3624,121.492935,-4.1800647,16.585714,-3.792342,1.8772985,-12.004503,-18.216637,-15.596605,-10.290923,-11.3673315,-9.77504,-7.572029
1614,-769.57715,93.4744,4.966458,4.7310314,-3.633473,-5.6391983,-12.764272,-14.415958,-12.922573,-11.761478,-10.709388,-8.24795,-7.7167683
1615,-755.3474,98.015526,9.806801,4.583107,-9.594904,-2.128781,-8.360548,-12.693417,-11.680353,-6.4619794,-6.1784477,-2.3062167,-5.3436255
1616,-670.6562,128.47801,-5.3974934,13.353339,-12.1654825,-4.410259,-9.807177,-11.53632,-10.566153,-8.363246,-11.237321,-5.3628597,-5.9035716
1617,-705.9226,123.32565,3.6352057,8.077906,-9.504083,-3.7923515,-9.018816,-11.577626,-12.420754,-8.189746,-8.940874,-5.295102,-5.25175
1618,-668.4835,130.47711,-2.6619072,15.626326,-12.20507,-6.0392528,-9.683019,-9.358937,-11.067411,-6.6343026,-8.468309,-5.3088803,-5.144216
1619,-689.8148,137.20424,1.604069,8.775513,-7.565878,-8.118054,-14.554006,-10.314861,-12.249257,-13.028749,-10.199523,-7.373068,-7.4872136
1620,-634.7547,137.35419,-28.048456,9.724118,-10.740158,-7.94952,-18.74931,-15.091678,-16.254663,-9.188096,-10.067634,-11.236455,-6.9803395
1621,-693.1344,124.306885,2.5114598,14.779076,-9.597825,-8.266631,-17.523735,-13.3090515,-16.483633,-15.764579,-13.225619,-8.049245,-7.21915
